Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
CM-12728,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East
AS-10313,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East
HE-14873,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East
CG-12594,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central
DV-13119,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central
CM-12729,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West
AS-10314,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West
HE-14874,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West
CG-12595,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West
DV-13120,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central
CM-12730,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East
AS-10315,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central
HE-14875,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central
CG-12596,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central
DV-13121,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West
CM-12731,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West
AS-10316,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central
HE-14876,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South
CG-12597,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South
DV-13122,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CM-12732,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East
AS-10317,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East
HE-14877,Mike Vittorini,Consumer,United States,New York City,New York,10009,East
CG-12598,Mike Vittorini,Consumer,United States,New York City,New York,10009,East
DV-13123,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West
CM-12733,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West
AS-10318,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central
HE-14878,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West
CG-12599,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East
DV-13124,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East
CM-12734,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central
AS-10319,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central
HE-14879,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central
CG-12600,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central
DV-13125,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central
CM-12735,Luke Foster,Consumer,United States,Miami,Florida,33180,South
AS-10320,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South
HE-14880,Roy Französisch,Consumer,United States,New York City,New York,10024,East
CG-12601,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
DV-13126,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
CM-12736,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
AS-10321,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
HE-14881,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
CG-12602,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
DV-13127,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
CM-12737,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
AS-10322,Keith Herrera,Consumer,United States,San Francisco,California,94110,West
HE-14882,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West
CG-12603,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West
DV-13128,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West
CM-12738,Philip Brown,Consumer,United States,Los Angeles,California,90004,West
AS-10323,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South
HE-14883,Sung Pak,Corporate,United States,Los Angeles,California,90045,West
CG-12604,Sung Pak,Corporate,United States,Los Angeles,California,90045,West
DV-13129,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West
CM-12739,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East
AS-10324,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East
HE-14884,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South
CG-12605,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central
DV-13130,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central
CM-12740,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East
AS-10325,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central
HE-14885,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South
CG-12606,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South
DV-13131,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South
CM-12741,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South
AS-10326,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East
HE-14886,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South
CG-12607,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South
DV-13132,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central
CM-12742,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central
AS-10327,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central
HE-14887,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East
CG-12608,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
DV-13133,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
CM-12743,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
AS-10328,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
HE-14888,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
CG-12609,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central
DV-13134,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central
CM-12744,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
AS-10329,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
HE-14889,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
CG-12610,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
DV-13135,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
CM-12745,Raymond Buch,Consumer,United States,Auburn,New York,13021,East
AS-10330,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East
HE-14890,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East
CG-12611,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central
DV-13136,Sanjit Chand,Consumer,United States,Concord,California,94521,West
CM-12746,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central
AS-10331,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central
HE-14891,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West
CG-12612,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West
DV-13137,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West
CM-12747,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West
AS-10332,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West
HE-14892,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West
CG-12613,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West
DV-13138,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West
CM-12748,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central
AS-10333,David Smith,Corporate,United States,Amarillo,Texas,79109,Central
HE-14893,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central
CG-12614,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East
DV-13139,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
CM-12749,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
AS-10334,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
HE-14894,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
CG-12615,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
DV-13140,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West
CM-12750,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West
AS-10335,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East
HE-14895,John Grady,Corporate,United States,New York City,New York,10024,East
CG-12616,John Grady,Corporate,United States,New York City,New York,10024,East
DV-13141,Xylona Preis,Consumer,United States,San Diego,California,92024,West
CM-12751,Erin Mull,Consumer,United States,New York City,New York,10024,East
AS-10336,Erin Mull,Consumer,United States,New York City,New York,10024,East
HE-14896,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West
CG-12617,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West
DV-13142,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West
CM-12752,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central
AS-10337,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central
HE-14897,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central
CG-12618,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central
DV-13143,Astrea Jones,Consumer,United States,Rochester,New York,14609,East
CM-12753,Astrea Jones,Consumer,United States,Rochester,New York,14609,East
AS-10338,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West
HE-14898,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South
CG-12619,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South
DV-13144,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West
CM-12754,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West
AS-10339,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West
HE-14899,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West
CG-12620,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West
DV-13145,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West
CM-12755,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West
AS-10340,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West
HE-14900,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West
CG-12621,Ed Braxton,Corporate,United States,New York City,New York,10024,East
DV-13146,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South
CM-12756,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South
AS-10341,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South
HE-14901,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South
CG-12622,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central
DV-13147,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central
CM-12757,Luke Foster,Consumer,United States,Newark,Ohio,43055,East
AS-10342,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West
HE-14902,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West
CG-12623,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West
DV-13148,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West
CM-12758,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West
AS-10343,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West
HE-14903,Dean Braden,Consumer,United States,Houston,Texas,77041,Central
CG-12624,Dean Braden,Consumer,United States,Houston,Texas,77041,Central
DV-13149,Dean Braden,Consumer,United States,Houston,Texas,77041,Central
CM-12759,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central
AS-10344,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
HE-14904,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
CG-12625,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East
DV-13150,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South
CM-12760,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South
AS-10345,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East
HE-14905,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CG-12626,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DV-13151,Karen Bern,Corporate,United States,Los Angeles,California,90036,West
CM-12761,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West
AS-10346,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South
HE-14906,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South
CG-12627,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West
DV-13152,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central
CM-12762,Mark Packer,Home Office,United States,New York City,New York,10009,East
AS-10347,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South
HE-14907,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South
CG-12628,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central
DV-13153,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West
CM-12763,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East
AS-10348,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central
HE-14908,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central
CG-12629,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central
DV-13154,Adrian Shami,Home Office,United States,New York City,New York,10035,East
CM-12764,Adrian Shami,Home Office,United States,New York City,New York,10035,East
AS-10349,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central
HE-14909,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central
CG-12630,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central
DV-13155,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West
CM-12765,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South
AS-10350,Greg Tran,Consumer,United States,Houston,Texas,77070,Central
HE-14910,Dean Katz,Corporate,United States,Anaheim,California,92804,West
CG-12631,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South
DV-13156,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West
CM-12766,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West
AS-10351,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West
HE-14911,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West
CG-12632,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West
DV-13157,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South
CM-12767,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South
AS-10352,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West
HE-14912,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West
CG-12633,Frank Preis,Consumer,United States,Los Angeles,California,90008,West
